name,rating,review
,10,그냥미스터리좋아하는사람은평점10점짜리임
,8,다시는들을수없을줄알았던음악과남자의마지막고백은비극적인결말에한줄기희망이었다영화는악마의메세지가겻들어있지만결국우리가한가지깨달을수있는건냄새를맡고맛을느끼고음악을듣고사랑을하고아이를낳아기르는인간의삶은그자체로무의미하지않았다는것이다단지우리가그소중함을잊고살뿐이영화는현대인을잔인하게벌하고비판하는한편의풍자극이었다
,6,설정은독특하나영화보다가내가돌겠군
주식회사 스페셜액터스,,
,10,카메라를멈추면안돼재방송정말영화내내잘버텨준내게더큰감동을받았다
,10,우에다신이치로의성공이거짓이아님을증명한코믹수작
,10,카메라를멈추면안돼를재밌게본사람이라면만족할듯ㅋㅋ
,10,ㅋㅋㅋ우에다신이치로감독이우에다신이치로함
,10,귀엽고사랑스러운코미디ㅋㅋ
,8,역시장르를가르는감독이었다이세상가장알다가도모를거대한치유극
킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,,
,10,동성애혐오자들아2D남자는에이즈안걸려요불쌍하니까프리즘의여신님께서뚝배기깨드릴겁니다다시태어나면꼭은시우의엉덩이꿀이되는축복을받으시길파이팅
,10,올해최고의애니입니다
,2,이뭔오타쿠들이지
,2,
,1,그냥존나별로임재미없어
,10,
,10,
,1,욱십욱우웩에에엑
,10,너무좋아요앞으로도많이내주세요
,10,거의모든무대를한번에볼수있어서너무좋았어요
부활,,
,10,신앙의유무를떠나한사람의숭고함에가슴이먹먹해지며자신을돌아보게만드는영화였습니다이태석신부님이돌아가셨을때우리는의문을가졌습니다39왜할일이많은젊은사제를불러가셨나고요39하지만우리는지금알고있습니다신부님의죽음은한알의밀알이되어수많은열매를맺었다는것을요신부님의모습을늘기억하는제자들의삶에서도하느님의현존하심을느꼈습니다39가장보잘것없는이에게해준것이바로나에게해준것이다39라는말씀을품고산신부님의삶이야말로제인생의좌표같은것입니다이기주의와욕심으로얼룩진이현실에서샘울같은신선함으로우리를일깨워주는다큐영화소위돈되는영화도아니지만이렇게만들어주셔서참감사드립니다
,10,한사람의희생과죽음으로끝난것이아니라그의선함에대한영향이재창출되고부활되어수십명의또다른이태석신부님이자라나는것을보면서가슴한곳이저린영화였습니다
,10,마음이따듯해지는영화요즘코로나로다들너무차가운데마음한켠이먹먹하고뭉클해집니다특히나의사로성장한아이들정말눈물나고마음이좋네요강추합니다
,10,이태석신부님은계시지않지만신부님이베푸신희생과사랑은영원히남아있다는것을알수있었던영화였습니다개인주의이기주의적인현대시대에자신의삶을다시한번되돌아보고생각하게만들어줍니다각자가꼭한번씩은보고깊히생각할기회가되었으면좋겠습니다
,10,너희가이가장작은이들가운데한사람에게해준것이바로나에게해준것이다라는말씀을실천하신신부님섬김의삶을통해톤즈의아이들의삶을바꾸고그들이다시39이태석39신부가되어섬김의삶을사네요보는내내눈물이나네요
,10,요즘같은세상에진정한사랑을본것같다
,10,아직자식은없지먼자식은부모의거울이란의미를확실히깨달은영화이고너무감동적이고여운이가시질않습니다울지마톤즈를안봐도공감할수있는내용들이고나를다시돌아볼수있는영화였습니다코로나로삭막해진이시기에좋은영화감사합니다
,10,이태석신부님이뿌려놓은씨앗들이헛되이흩어지거나말라죽지않고얼마나단단히뿌리를내렸는지알수있었다한사람이지구반대편에미친선한영향력에얼마나큰지이태석신부님은예수님같은분이셨다사랑을몸소보여주셨고말씀을실천하셨다지구반대편총소리가끊이지않고부족이다다른남수단에서음악이희망이피어나게하신그희생사후10년뒤의사약사방송인이된수많은제자들로열매맺었다신부님의사랑에영화내내눈물이흘렀다감사합니다당신의희생으로예수님의사랑을보았습니다
,10,한사람의희생의밑거름으로세상을변화시키는그의제자들미래가없었던작은나라의마을에희망의불꽃이되어먼훗날세상을변화시키는작은걸음이될수있으면하는마음이들게하네요악해져만가는마음을깨끗게하는영화입니다
,10,처참한내전의땅에서새로운미래를꿈꾸고만들어가는남수단의청년들의도전에박수를보내며꼭한번쯤보고싶고느끼고싶던영화였습니다
존 윅,,
,10,빵점주든말든상관없어나는개통쾌하게봤으니깐이영화를보게됨으로써내심장을뛰게하고아드레날린을솟구치게스트레스를풀면됬지무슨개연성스토리연연하고있어난무튼개통쾌하게봤다
,10,그까짓개때문에라고하는데존윅한텐그나마있던개였다
,10,개연성타령하려면제대로보고개연성타령해라단순한개가문제가아니라그개가담고있는의미도같이생각을해야지
,10,난총으로이렇게멋있게싸울수있는줄처음알았어진짜키아누리브스는상남자연기쩌시는듯
,10,이영화가39아저씨39나39용의자39같은영화보다평점이낮다는게참ㅋㅋㅋ8점대넘는국내액션영화들은스토리개연성있고ㅋㅋㅋ나도스토리따지는사람이지만이영화는스토리갖다버려도연출력ost그리고배우들연기력만으로도충분했던
,8,사람은자신의본성을바꿀수없다주인공은사랑하는사람으로인해본성을최대한죽이고다른삶을살고자했다하지만개가발단이되어죽었던본성이살아나게된거다그러니개한마리때문에라는얘기는그만들하시길
,10,간만에본키아누리브스영화중최고
,10,영화나보구점수줘라이런게영화야영화
,10,이영화를보면서이퀼리브리엄이떠올랐다그만큼재미있다는거지
,9,본격개를통한힐링액션물ㅋㅋㅋㅋ사운드빵빵하고액션도빵빵하고설정도군더더기없이깔끔하다괜한어줍잖은감성팔이스토리로액션영화만든것보다는낫다그러게왜개를건드려가지고는조막만하더마때릴때가어딨다고
큐리오사,,
,8,조금은진부하나마리가예뻐서집중가능
,10,야하지만뭔가좀복고적인예술느낌을주는영화
,5,상황은자극적이지만영상과연출은평이하다
2017 동명이인 프로젝트,,
,10,
,6,
,2,음별로에요하라ㅎ
,10,컷없이대사주고받는데ng많이났을것같다김다미배우님연기잘봤습니다
,10,
,1,하아암
카페 벨에포크,,
,10,내벨에포크는언제인지생각하게되는영화영상미도너무이쁘고무엇보다핸드메이드시간여행이라는컨셉이너무너무신박했음
,10,익숙함에속아소중함을잃지말자란말이떠오르네요
,9,세상이큰재떨이같았어마리안에게는어둠의1974년이빅토르에겐찬란한빛이었음을
,10,감동이다눈물났다할아버지눈빛과연기에늙어도사랑은필요하고추억을공유한옆에있는사람에게잘해주자
,10,매력적인시간여행로맨스아이맛에로맨스영화보는거지싶었다소중한사람이랑같이보면더좋을듯
,10,뜻밖의감동과여운이길게남는영화마지막엔딩꼭놓치지마세요눈물이왈칵나서혼났어요강력추천합니다
,6,아쉽다높은완성도를가질수있었을거같은데2프로부족한영화
,10,추억으로남은과거는사랑스럽고달콤하다초심을떠올릴수있다그러나거기에함몰되면안된다는듯마지막에는모두의담배가꺼진다아쉬운듯과거의환영을보며잠시담뱃불을붙여보지만이내금방꺼버린다아름다운순간에항상머물수는없기에
,7,초반적응하는데인내심이필요한프랑스감각영화15세가관람할영화는아닌것같은데
,10,너무독특하고사랑스러운영화ㅠㅠㅠ오랜만에로맨스영화본건데대만족한국에서도꼭리메이크됐음좋겠어요
루비,,
,10,영상미와연출력이돋보이고영화적상상력과연극적요소를너무잘배합한영화
,10,흑백으로제작한이유가참설득력있게전개되는작품으로연극과영화의요소들을적절하게연출해서직장인들의고민과현실타협의아이러니한경계선을독특하게표현했다
,5,흑백의영화와연극적요소가미
,10,독립영화는정말오랜만에봤음연극적인느낌사실감을느낄수있는그런영화만족
,10,
,10,배우들의연기와흑백영상이빚어내는동시대의잿빛미래그리고그앙금들이남긴무늬
,10,영화와공연실제와상상을오가는표현이흑백이라는장치와잘맞물린수작배우들연기가신선했다
,10,낄낄거리면서보다가도뭔가숨이턱막히는기분
,10,착잡하지만이게현실이라는게너무슬프네요
,1,평점조절용평점
패왕별희 디 오리지널,,
,10,최고의영화아직도가슴이먹먹하고눈물이나온다장국영이보고싶다
,10,이정도면인류의유산이라고평가하고싶다
,10,내인생최고의영화나의영화감상은패왕별희를보기전과보고난후로나뉘어질정도다평점10점도짜다고생각함시나리오의탄탄함과그것을완벽함으로이끌어낸배우들의연기력최고다
,10,20여년전어릴적봤을때도임펙트가대단했는데나이먹고보니더대단하다패왕별희를능가할중국영화가다시나올수있을까도궁금하다장국영은이영화로영원히살아숨쉬는거야
